en,fr,position,score,rel_score,ratio_score,index,correctness,freqs
furniture,meubler,7,0.6341742702729398,0.1645164539818744,0.794017322367967,6683,no,569320
ruins,bâtisse,6,0.5872819222723649,0.2408701548335896,0.7091474362108344,6048,no,75473
conferences,conférence,5,0.6345093495724875,0.1089624005870248,0.853441101745094,5837,no,169878
providence,schenectady,6,0.5490500968487824,0.1368895659650937,0.8004349749895749,6823,no,19781
estimate,estimations,1,0.7150679782941094,0.0927979312675568,0.8851320124178684,6687,yes,268772
kitchen,buanderie,1,0.6286360545598917,0.0372940209148631,0.9439970917543024,5862,no,756155
planes,hydravions,4,0.5999988775713928,0.0913950132145916,0.8678104992934017,7249,no,109896
rap,hop,4,0.7074996961098983,0.103449267236684,0.8724343060878025,6495,no,69727
windsor,kingsbury,9,0.5661218305589386,0.125464822999782,0.8185840886978176,6223,no,3303
uprising,révolte,5,0.7329904350727392,0.0590032446270452,0.925500359233408,6611,yes,33232
elliott,cranshaw,1,0.5837620715863215,0.0388971107586592,0.9375306558361995,6716,no,1435
perception,perceptif,4,0.698007739073111,0.0715525198163121,0.9070215503077408,7166,no,225747
convert,convertisse,3,0.6695058900449478,0.1430991985070961,0.8239006861720738,5809,no,245782
crashed,crashe,1,0.6971404444200946,0.0062481257088014,0.991117106569337,6775,no,68819
vandal,contributeur,5,0.6380220758775315,0.0839010116684251,0.8837812322173668,7210,no,1865
findings,corroborant,8,0.587972167187232,0.1262933386665193,0.823184323432275,5952,no,335564
cox,crowell,4,0.5436720879552125,0.0635895437767521,0.8952847661470245,6127,no,3786
georg,friedrich,1,0.7286829133365815,0.0666682021764812,0.9161776467321918,7286,no,169
wwe,tna,3,0.7226078979559577,0.1040348714362173,0.8741477270614566,6806,no,11229
providence,philadelphie,3,0.5657964243413565,0.1201432384725196,0.8248486784104807,6823,no,19781
advised,informé,9,0.6029486942453389,0.1158582318555535,0.838818704093439,6703,no,260125
krishna,vaikundar,7,0.6120412867059369,0.1018980523037104,0.8572735150789422,7290,no,1821
governorate,oblast,5,0.5524023770553408,0.092153069367503,0.8570284839280554,7034,no,1514
concerto,concertos,2,0.8093484387767276,0.0660195512403811,0.9245808025958422,6778,no,7740
brandon,ryan,9,0.5352500449856717,0.1115629536351411,0.8275189987322075,7135,no,2936
armoured,blindées,3,0.7144146144031134,0.0225573983472335,0.9693917842781432,7102,no,9377
particle,particules,1,0.7523543650003605,0.0088219632774796,0.9884100924454136,6721,yes,65205
spacecraft,interplanétaires,3,0.7497820865659482,0.080591247382335,0.902945766575695,7076,no,58699
providence,massachusetts,5,0.5515561877469082,0.1343834750669679,0.8040884900638385,6823,no,19781
armament,antiaérien,1,0.7115879702462666,0.0500725335770484,0.9342587237677432,6981,no,5492
joy,tristesse,1,0.5827375122393094,0.0765236841404946,0.8839250898419192,5860,no,370645
diploma,diplômante,4,0.6820263215671891,0.1081510441075557,0.863130673180946,7223,no,80053
geometry,algébriques,7,0.6417046540769666,0.1604520319955182,0.799974201073954,6345,no,55491
holmes,sherlock,2,0.5925955551544244,0.0798709999215191,0.8812268070157049,5806,no,4121
exhibited,exposée,7,0.5902927534915231,0.0923733953823209,0.8646873064752015,5964,no,71095
lou,maggie,6,0.5070582947856037,0.0587941594268487,0.8960963074576078,7028,no,1949
unused,inutilisées,4,0.5091119457462905,0.0971765393600914,0.8397189757891569,6718,yes,59608
pace,accélération,5,0.4608589029954359,0.030011732855096,0.9388601992802144,6390,no,360907
franco,franco,0,0.6810489116299855,0.0,1.0,5978,yes,1134
boarding,internat,2,0.547545294301252,0.0271956846943786,0.9526818415803524,7043,no,75344
arch,porche,4,0.5191330724527985,0.0344964485875707,0.9376903736586414,5720,no,62120
farms,fermes,0,0.7173231390440311,0.0,1.0,5836,yes,144871
simpson,collinson,1,0.5993402729058958,0.0861418856649161,0.8743338763994724,5661,no,4937
centered,orienté,3,0.5301740866855718,0.1495222830493686,0.7800160634848211,6392,no,112376
accuracy,exactitude,1,0.6870120489343982,0.0347233190580117,0.9518891264057092,5735,yes,213289
keys,clavier/souris,4,0.5013344482368937,0.0167569319862675,0.9676564161730508,5721,no,258752
holders,détenteurs,0,0.6690191412347012,0.0,1.0,7132,yes,138931
widow,mariée,9,0.6366443597860053,0.1955301774070211,0.7650370581313917,5828,no,52867
satisfy,satisfera,5,0.5826365833856805,0.0700191628155476,0.8927165458618989,6437,no,216025
incomplete,lacunaire,7,0.4827667074947758,0.1865378994057736,0.7212959578007344,6246,no,78064
macedonia,bulgarie,1,0.7575267067792475,0.0915710757733067,0.8921548522974279,6007,no,554
bits,adressage,9,0.4990254472353106,0.1023645349060771,0.8297867640867834,6780,no,206273
spacecraft,atterrisseur,7,0.7215691408332714,0.1088041931150118,0.868969548193863,7076,no,58699
patrolling,patrouillant,0,0.6637017818217817,0.0,1.0,6501,no,12092
surrender,capitulent,4,0.6625099028861975,0.1473704288687708,0.8180343155766892,5982,no,91229
diary,intime,7,0.5385161744245159,0.0720014581857833,0.8820648997835863,7057,no,75370
prepare,préparés,8,0.5763398701468541,0.2429969013868744,0.703422438941676,6047,no,566980
macedonia,grèce,3,0.7148795734634081,0.134218209089146,0.8419284423454035,6007,no,554
nat,livestrong,7,0.378225718118848,0.1380042935948737,0.7326689838571322,6893,no,6165
wizard,magique,6,0.5093461122088019,0.1070331067469843,0.8263518570137551,6068,no,52393
summaries,paragraphes,9,0.5905280941948144,0.0434462676307716,0.93146999272074,6376,no,28159
fairy,enchanteur,7,0.5587518643554507,0.0981048316564995,0.8506450002684989,7215,no,71200
elaborate,ouvragée,4,0.5437706631405697,0.0266042647850294,0.9533565318486444,7111,no,116793
monarch,régnant,8,0.5448918659731106,0.2234940782549872,0.7091382528092649,6316,no,21965
fork,creek,5,0.4121375577052728,0.1917387628495243,0.6824867007976586,5660,no,85598
superintendent,inspecteur,1,0.6908463908403668,0.0053960827941275,0.9922497075394452,6493,no,30222
girlfriend,adolescente,6,0.6737932594866116,0.1028635864296974,0.8675559393179136,5970,no,208460
complaint,plaignant,2,0.6677208241726448,0.046035279326525,0.9355027871553904,5962,no,242782
presenting,présenté,5,0.5171165013551875,0.0862793063820364,0.85701043117023,6956,no,187621
oriental,occidental,3,0.5033366008494715,0.1035429912476096,0.8293846216020951,7251,no,19605
bones,humérus,9,0.558478940564394,0.092328100887335,0.8581329103609844,6125,no,205565
papua,papouasie,0,0.805491384692864,0.0,1.0,7315,yes,513
developers,developer,8,0.5995088816844103,0.2267648618998787,0.7255572216101209,6216,no,367394
clause,opposabilité,7,0.5168515141748793,0.1440781186453088,0.7820068710937846,6746,no,105152
treasury,monnaies,8,0.5218290231339545,0.1281660690347321,0.8028199434443261,6847,no,37539
foundations,consolidation,5,0.5224001091589985,0.2834308946706839,0.648275018802095,6902,no,114814
incomplete,tronquée,8,0.4760637615893329,0.1932408453112164,0.7112811665736379,6246,no,78064
badge,logotype,7,0.5076188567957831,0.1865804440568272,0.7312292826747728,6744,no,53644
treasury,dépenses,7,0.5220915770812862,0.1279035150874005,0.803223875643961,6847,no,37539
invitation,inviter,5,0.5607222239651136,0.2362119788700541,0.7035991452873925,7080,no,154220
cameras,caméscopes,1,0.7309555387336517,0.0759458584310616,0.905879629533522,7013,no,310539
technically,théoriquement,2,0.5994191962351534,0.1600125645553634,0.7892996147688093,6143,no,114018
atlas,noratlas,1,0.4783958759500634,0.2029893174911879,0.7020931487137024,6055,no,12107
paying,payent,5,0.598631308745455,0.0808054812747279,0.8810699060433163,6301,no,815788
dimension,dimensionnelles,5,0.6040115327184339,0.1529487693116806,0.7979434735197041,6907,no,163471
winston,palmerston,9,0.4727301308462266,0.1590354273058951,0.7482682851989199,7332,no,2808
estimates,estimations,0,0.7844976193813278,0.0,1.0,6896,yes,243130
joel,shaiman,4,0.5126757614373173,0.0899980775387998,0.8506686839241311,6378,no,2747
nest,nidicoles,6,0.5800552938922132,0.1578787624266042,0.7860530204905,7035,no,90391
atomic,thermonucléaire,5,0.6131926978214428,0.2205238299580332,0.735493033171146,5766,no,63007
travelled,séjourna,4,0.6555701994044755,0.0783121357550552,0.8932906107652369,5877,no,71734
maharashtra,uttar,4,0.6631942601277979,0.0515482520818247,0.9278785699727532,6713,no,742
kills,tue,0,0.7950486722152812,0.0,1.0,5756,yes,89966
productive,productive,1,0.6314083362731826,0.034808565565048,0.9477519026175948,7064,yes,264497
erik,åge,8,0.5716333437562928,0.1374765713442013,0.8061279804207528,6986,no,1205
advertisement,publicitaires,4,0.6438070572110478,0.0939902712735764,0.872606923819276,6935,no,112230
twitter,blog,8,0.5897401914150998,0.2074092048364075,0.7398113756195229,5679,no,145790
crazy,dingue,0,0.6069666749611575,0.0,1.0,5839,yes,425394
trap,piège,0,0.610469424788497,0.0,1.0,7077,yes,132686
gathering,réunions,8,0.5239306418169133,0.0588709800044559,0.8989862454046155,6244,no,256458
ritual,rituelles,3,0.7242522979404857,0.1024376412727419,0.8760869868934982,6898,no,103185
alias,pseudonyme,2,0.5222938394428883,0.1602329660289504,0.7652356438686982,6929,yes,24360
darwin,whitehead,6,0.4795003270208381,0.267006994696621,0.6423250155372504,7311,no,2059
arch,arcature,6,0.5083679540513868,0.0452615669889824,0.9182457487022588,5720,no,62120
precedent,jurisprudence,5,0.5602764997467744,0.009038229713435,0.9841243705006464,6993,no,48777
keys,touches,5,0.4955229072339152,0.022568472989246,0.9564392038726356,5721,no,258752
purely,intrinsèquement,3,0.5869633622143724,0.2113865393924334,0.7352206858584381,6474,no,156451
rainbow,multicolore,4,0.4380838337105756,0.1105765164305067,0.7984608940630153,7159,no,52785
copyvio,autopromo,9,0.6285044894242846,0.189230756526341,0.7685916591422468,6326,no,13
focusing,focaliser,6,0.6260997677937865,0.0753388070034872,0.8925938639384621,5985,no,280834
mysterious,énigmatique,5,0.7020216882589745,0.137829584717527,0.835888104057939,6412,no,146641
seoul,gyeonggi,6,0.6977153466742116,0.1588947218178599,0.8145075248793546,6170,no,1115
adrian,nick,1,0.5096679001987374,0.1484901342114939,0.774385289781421,6267,no,1441
philosophers,philosophe,2,0.7286807805690851,0.1307147256125036,0.8478992214035573,7075,no,39041
highlights,contrasté,7,0.4664026448154798,0.0145497601357715,0.9697480249896114,6957,no,227178
commands,commander,4,0.5303601718809337,0.0527188666943831,0.909585385159454,6491,no,151670
franco,morelli,3,0.5199853193195734,0.1610635923104121,0.763506571172794,5978,no,1134
demanded,réclama,4,0.6364675594902647,0.0396359306385412,0.9413759413799356,6938,no,125249
catalogue,catalog,7,0.5712608373260037,0.2542633952389017,0.6919976601426892,6062,no,68576
concentrated,concentrent,4,0.6460671954563049,0.1018722555144422,0.8637961196160696,6916,no,128634
robertson,graham,2,0.6460990010199739,0.0603091903824041,0.9146255789267153,6179,no,1268
rhine,büdingen,7,0.6129479307136614,0.1303554840166507,0.824626819366965,6740,no,291
doctrine,dogmes,7,0.5962501480717979,0.2332940211343539,0.7187684154809875,5658,no,162760
admission,examens,6,0.5072234717144293,0.1020136269865381,0.832555129679308,7083,no,191830
metre,longueur,8,0.5163677514302777,0.1903886198102705,0.7306163374571536,5895,no,34581
seeds,gousses,4,0.5762840392989437,0.1166048793926136,0.8317120158122765,5743,no,242701
sin,souillure,9,0.4232461549616923,0.1575827526403958,0.7286933370947991,6039,no,308951
spacecraft,orbiteur,0,0.8303733339482833,0.0,1.0,7076,no,58699
rankings,classement,3,0.5294709378830524,0.1109014506931574,0.8268172509128112,6553,no,151086
extends,englobe,6,0.6489829183539477,0.0710809796776759,0.9012851777849384,6347,no,127925
cleaned,vandalisé,7,0.5181074424001194,0.104615058275027,0.8320037285281888,6535,no,148462
supposedly,prétendent,8,0.6189415777084166,0.1067015404095717,0.8529558983673539,7091,no,116826
hurt,taire,9,0.5651838705799145,0.071460726648045,0.8877541300763485,6363,no,496153
manuscripts,incunables,5,0.6637582267608153,0.2014721937830073,0.7671461971293426,6567,no,44759
speculation,suppositions,8,0.5748512720645443,0.1105411957901189,0.8387183971599188,6659,no,106703
receiver,intercepteur,4,0.5074821611456616,0.0848303677405297,0.8567810680958442,6284,no,169656
slovakia,hongrie,4,0.6956984343554569,0.1284795406328573,0.8441118975125742,6013,no,576
guided,guidée,0,0.621441461484334,0.0,1.0,7065,yes,162109
stamp,philatélie,4,0.5834381678124847,0.1172100325770857,0.8327120050948318,6892,no,105708
stretch,relier,9,0.5261566389211834,0.0457106714140701,0.9200676964954116,6426,no,309489
sudan,mauritanie,9,0.6796797796184593,0.1801557227776727,0.7904765245496065,6195,no,1345
americas,mésoamérique,4,0.5630150906260998,0.1958031049636439,0.7419630866765546,6560,no,5947
bombs,larguées,4,0.6725214326570454,0.1650677398973995,0.8029251746485897,7256,no,77834
conquest,conquise,3,0.6693328042297626,0.128322159309449,0.8391257308296799,6021,no,33817
maya,précolombienne,2,0.5070899141218823,0.1832607291293088,0.7345396416721705,7137,no,5492
earn,empocher,2,0.6133147204742879,0.0762265777532713,0.8894532090402576,5893,no,516153
mammals,monotrèmes,7,0.6686580318505077,0.1341299374489565,0.8329198461132867,5816,no,47222
developments,développementale,6,0.583761254160973,0.1326849531466932,0.8148012344914071,5670,no,270376
incomplete,incomplète,0,0.6693046069005494,0.0,1.0,6246,yes,78064
alexandria,smyrne,8,0.5500813142155967,0.1752858736504376,0.7583487693093575,6543,no,7066
cognitive,cognitifs,5,0.7556742424016298,0.0556430854984884,0.9314163723798358,7033,yes,125332
boulevard,piétonnière,8,0.5740614591535498,0.2132748756046352,0.7291184641311664,5762,no,9240
ruth,ruth,0,0.6721131674772552,0.0,1.0,5684,yes,2530
motto,patriae,5,0.5073263703482975,0.2953022729002347,0.6320810683941727,6914,no,50679
preference,préférence,0,0.7332390842574994,0.0,1.0,6776,yes,198338
aids,paludisme,3,0.5252155650203867,0.1776709535293397,0.7472266876082213,6204,no,142028
cognitive,cognitive,1,0.7894527198204355,0.0218646080796827,0.9730504855156076,7033,yes,125332
governance,gouvernant,2,0.6366161519904434,0.2005278209129546,0.7604619666346275,7092,no,152407
saxon,widukind,8,0.581898523623139,0.1151329453794964,0.8348238917473306,6514,no,1671
telugu,gujarati,3,0.639025473812208,0.0186136228072862,0.9716962952735518,6886,no,1902
kilometres,mètres,3,0.6031989911475333,0.1971414036289758,0.7536780538435442,7051,no,58331
cia,kgb,4,0.5972216625310539,0.2008169468802476,0.7483618655638896,6551,no,1990
malaysian,malaisiennes,9,0.6101182103434012,0.1484357543936906,0.8043174760214494,6054,no,3459
equality,inégalitaires,6,0.6037449508051527,0.0860183383224967,0.8752929596597044,7074,no,124148
distributor,studiocanal,4,0.5799870246331578,0.1254375868613716,0.8221814424710578,7167,no,74252
bengali,malayalam,6,0.6480662382066239,0.0441366767637335,0.9362373722947648,7263,no,924
collecting,collectionne,6,0.5452977703620283,0.1327837176869934,0.8041773444235453,6846,no,194650
penalties,penalties,1,0.5977083427978211,0.0247719811168511,0.9602043949581178,6867,no,145023
burton,leighton,1,0.579828009607795,0.0690046378125693,0.8936480183496951,6312,no,2905
glory,splendeurs,7,0.4996865956086682,0.2444278408023217,0.6715184804352873,6236,no,200255
eugene,brenton,8,0.4337276289454448,0.159415929175724,0.7312355044692939,5795,no,7147
measurement,métrologique,6,0.6550638442595166,0.0384014960553092,0.9446237701831278,6541,no,179748
reconnaissance,aéromobile,8,0.599063848226824,0.0396562427526625,0.937912955435848,5960,no,14671
fbi,antiterroristes,6,0.5905222251007751,0.2130259623025699,0.7348933571850116,6454,no,4093
cello,violons,6,0.7724453754404457,0.1076926104917495,0.8776412196575208,7280,no,18903
chelsea,southampton,9,0.5792968552425215,0.2272387833790961,0.7182532643350381,6081,no,4241
encountered,rencontrant,5,0.5221249530038267,0.084041573900163,0.8613556338562482,6290,no,154785
wording,reformulant,6,0.6204226992713952,0.0553904325405479,0.9180388336165664,6002,no,55463
spotted,moucheté,9,0.4654989024911052,0.1389957873336217,0.7700628480724561,6802,no,115863
governorate,ouiezd,7,0.5478213588549188,0.096734087567925,0.8499212315949229,7034,no,1514
nadu,pradesh,5,0.6523409480034663,0.0251420047885169,0.9628890960504556,5867,no,616
convert,converti,6,0.6368541223634456,0.1757509661885983,0.783719092257023,5809,no,245782
reconstruction,reconstructionniste,2,0.6265245383579827,0.1766479815696524,0.7800622192781593,5769,no,78398
geology,géophysique,7,0.7060711223038514,0.179001908851504,0.7977546456049636,6442,no,29529
kosovo,monténégrins,7,0.6519070365256119,0.130659591109558,0.833037103173698,6694,no,455
cruise,croisières,1,0.6846115118305685,0.0453593061489077,0.9378614801692208,5857,yes,240158
infection,immunodépression,5,0.7471431546425973,0.1197833430398502,0.8618298744356451,6747,no,402091
mutual,mutuel,2,0.5581253329530138,0.0763532238128326,0.8796598829091545,5843,yes,224155
pocket,pocket,4,0.4150607010403344,0.1774577893342016,0.7005025290906466,6828,yes,311292
bomber,bomber,6,0.621852207431334,0.0869975418234962,0.8772694186392089,6071,no,28362
providence,boston,7,0.5476988466145645,0.1382408161993116,0.7984650491965762,6823,no,19781
springfield,clarksville,8,0.5621212043933008,0.1715123263104645,0.7662152571653384,6308,no,9676
decorated,décorés,3,0.7735404226008065,0.0701429613866229,0.9168610373063032,5900,yes,124112
